title,text,url
SW Tester / Technical Tester (w/m/d),"Erfahrung in der Testautomatisierung oder in der SW-Entwicklung (vorzugsweise Java) - Erfahrung im Einsatz von Tester- und Entwickler-Tools (von Vorteil: IntelliJ, GIT, Postman, Confluence, SQLDeveloper, Jira, Confluence, Jenkins, Soap UI)",https://www.metajob.at/dres/jc?p=00eclmkda2lv1p
Web Application Developer (d/w/m)*,"Du leistest einen entscheidenden Beitrag zur Digitalisierungsstrategie des Konzerns, indem du dich maßgeblich an der Weiterentwicklung unseres global … Du besitzt Kenntnisse in der (agilen) Softwareentwicklung mit Java",https://www.metajob.at/dres/jc?p=009vtkmuspb2xb
Software Entwickler - Programmierer (m/w/d),Aktuell suchen wir für unseren Standort in Wien nach einem Software Entwickler … Mitarbeit bei der laufenden Optimierung und Weiterentwicklung von bestehenden Softwarelösungen/Softwareprodukten für den Industrie- und Logistikbereich … Erweiterung der bestehenden Produktpalette ( Java oder C# / C / C++ … ,https://www.metajob.at/dres/jc?p=000edqzkpqiymj
Software Entwickler - Programmierer (m/w/d),Aktuell suchen wir für unseren Standort in Graz nach einem Software Entwickler … Mitarbeit bei der laufenden Optimierung und Weiterentwicklung von bestehenden Softwarelösungen/Softwareprodukten für den Industrie- und Logistikbereich … Erweiterung der bestehenden Produktpalette ( Java oder C# / C / C++ … ,https://www.metajob.at/dres/jc?p=000edqzknvvsr6
FullStack-Softwareentwickler C/C++/.Net/GUI für Windows Applikationen (m/w/d),Ihre Tätigkeiten als Teil unseres Entwicklungsteams umfassen unter anderem: * Konzeption und Weiterentwicklung von GUI-Applikationen für Windows … Kenntnisse in der Programmiersprache Java Verwendung von Virtualisierungstechniken (VMWare / Virtual Box),https://www.metajob.at/dres/jc?p=000a5vwbe8zulc
Senior Backend Web Developer (m/f/x),"DEVELOP SERVICES FOR AMBULANCE, FIRE BRIGADE AND POLICE! Location: ST. JOHANN I. PG., HAGENBERG, KLAGENFURT, LINZ, SALZBURG CITY - Working hours: PART / FULL TIME 25-38,5 h … You develop Java services for our next generation control center solutions",https://www.metajob.at/dres/jc?p=000a5vwb3g0p8b
Backend Web Developer (m/f/x),"DEVELOP SERVICES FOR AMBULANCE, FIRE BRIGADE AND POLICE! Location: ST. JOHANN I. PG., BERLIN, HAGENBERG, KLAGENFURT, LINZ, SALZBURG CITY - Working hours: PART / FULL TIME 25-38,5 h … You develop Java services for our next generation control center solutions",https://www.metajob.at/dres/jc?p=000a5vwbsdky91
Software Developer Cloud Computing,Die llynx electronic GmbH ist seit mehr als 10 Jahren führender Anbieter von embedded Elektronik-Entwicklungen und wurde 2012 von … Java … Umgebun-gen und unterstützen in enger Zusammenarbeit mit unseren Firmware- und Softwareentwickler*innen beim Betrieb unserer Cloud Services und bauen diese für … ,https://www.metajob.at/dres/jc?p=00eonfli26w3as
Junior Backend Developer:in – New Technologies,"Für Sie ist klar, dass Sie nach Ihrer Ausbildung im Bereich der Softwareentwicklung oder als Quereinsteiger:in in der Backend Programmierung Fuß fassen wollen? Sie arbeiten sich gerne in Themen ein bis Sie es verstehen … Kenntnisse in Java, C und/oder IBM i RPG von Vorteil",https://www.metajob.at/dres/jc?p=000abjne5u40v6
Mobile Developer (w/m/d),"Als Mobile Developer sind Sie für die Konzeption und Realisierung neuer und anspruchsvoller Projekte auf Basis von iOS bzw. Android zuständig … Erfahrung in Objective-C bzw. Swift, iOS SDK inkl. iOS deviceframeworks, Java bzw. Kotlin, Android Studio",https://www.metajob.athttps://www.m-pulso.com/stellenanzeige-mobile-developer/
Fullstack Developer (w/m/d),"Du verfügst über einen Abschluss (Lehre, FH, Uni) als Informatiker oder vergleichbares - Du bringst Erfahrung mit Angular2+, React oder Ähnliches mit … Java & Technologien wie zB Hibernate, Spring und Liquibase sind dir geläufig … Jobbezeichnung: Fullstack Developer",https://www.metajob.athttps://www.selsys.com/job/fullstack-developer-w-m-d/
Software-Entwickler für globale E-Commerce-Lösung (m/w/d)," … mit PHP und Frameworks wie z.B. Zend, Symfony, Laravel oder verfügst über mehrjährige Erfahrung mit Java oder .NET und bist bereit etwas Neues zu lernen … uns Agiler Methoden in einem internationalen Team aus ca. 10 Entwicklerinnen und Entwicklern, in dem alle wesentlichen Themen unseres Projektes … ",https://www.metajob.at/dres/jc?p=00786my9e9vtsb
Cyber Security Developer (m/w/div.),"Zur Verstärkung unseres Teams suchen wir eine/n Developer im Bereich Cyber Security (Vollzeit 38,5h) an den Standorten Wien, Linz oder Graz … Ganzheitlich denken: Du führst Code Reviews auf Basis sicherer Kodierrichtlinien in Java, C, C++ durch",https://www.metajob.at/dres/jc?p=000a5vwbjhoupv
Webentwickler (m/w/d) Frontend,"Können Sie über die Grenzen von Nullen und Einsen hinausschauen? Dann kommen Sie jetzt zu FERCHAU, dem Marktführer in Engineering und IT mit 7.500 Mitarbeitern an über 100 Niederlassungen und Standorten in Österreich und … Erfahrung im Server-Side-Development (C#, Java) wünschenswert",https://www.metajob.at/dres/jc?p=000a5vwbe59odu
Full Stack Developer (m/w/d),"We are looking for a Full Stack Developer (m/f/d) for a transfer to our customer in Vienna, Siemens Technology, to develop the appropriate architecture … 4+ years of experience with multiple backend languages (C#, Java, C++) and frameworks (e.g., .Net Core)",https://www.metajob.at/dres/jc?p=000a5vwbnt0tdf
Full Stack Developer (w/m/d),"Job Details - Vollzeit oder Teilzeit, Standort Wien oder Klagenfurt - Deine Herausforderung: Planung und Entwicklung von innovativen, plattformübergreifenden Softwarelösungen … Erfahrung in der Backend-Entwicklung in zumindest einer der folgenden Sprachen bzw. Technologien: Scala, Java, PHP, Go, C#",https://www.metajob.at/dres/jc?p=00e41xukshn0ii
Software Entwickler (m/w/d),"Für unser aktuelles Projekt suchen wir momentan Software Entwickler … Softwareentwicklung von autonomen Systemen nach Kundenspezifischen Anforderungen … Kenntnisse der objektorientierten Softwareentwicklung, idealerweise im industriellen Umfeld C / C++ / C#, Java",https://www.metajob.at/dres/jc?p=000a5vwbu2lw2a
Full Stack Web Developer (w/m/d),"Als Full Stack Web Developer bist Du für die Planung, Analyse, Konzeption und Realisierung neuer und anspruchsvoller Projekte zuständig. Du arbeitest im Team an spannenden Web- und Softwareentwicklungsprojekten und hast Erfahrung mit PHP, Laravel Framework, HTML5, CSS (SASS), JavaScript, JQuery … ",https://www.metajob.at/dres/jc?p=z001iijhw768ba
Junior Software Developer für Public Security Solution,"Du arbeitest gemeinsam mit erfahrenen Kolleg:innen an … Wir kümmern uns darum, dass du das notwendige Know-how aufbauen kannst, welches du für den Job als Software Developer brauchst … C# und .NET Framework, Java oder Ähnliches",https://www.metajob.at/dres/jc?p=009vtkmuma9zvl
Android Mobile Developer (w/m/d),"Entwicklung neuer mobiler Bankanwendungen im Android-Umfeld - Betreuung und Weiterentwicklung unserer bestehenden Applikationen … Abgeschlossene IT Ausbildung (IT-HTL, Informatikstudium oder entsprechende Praxiserfahrung in der Programmiersprache JAVA)",https://www.metajob.at/dres/jc?p=00dvpp323iy0zz
Innofreight sucht Software-Entwicklerin,"Für die Erweiterung ihresTeams sucht Innofreight im Headquater Bruck/Mur ab sofort eine Softwareentwicklerin … Abgeschlossene IT Ausbildung (HTL, FH oder Universität) oder gleichwertige Praxiserfahrung - Fundierte Entwicklungserfahrung mit Java und JavaScript",https://www.metajob.at/dres/jc?p=00eeh9brtqd7n9
Backend Software Developer (m/f/d),"Development of cloud-based backend solutions for smart locker systems - Automation and further development of our DevOps processes … Completed IT education (IT-HTL, computer science studies) or many years of practical experience … Java, Spring Boot, RESTful APIs, Amazon Web Services",https://www.metajob.at/dres/jc?p=00exmzroambnyf
Software EntwicklerIn,"Konzeption und Realisierung innovativer Softwarelösungen für mittlere und große Unternehmensapplikationen auf Basis moderner Inter-/Intranet-Technologien … B. Java, .NET, J2EE, SOAP, XML etc … Für diese Aufgaben sind an erster Stelle solide Programmierkenntnisse in C++ unter Windows sowie ein versierter … ",https://www.metajob.at/dres/jc?p=z00221jw2jdije
ERP- Developer (m/w/d),"Daher suchen wir zum ehestmöglichen Eintritt einen ERP/Business Data Developer - DIESE HERAUSFORDERUNG SCHAFFST DU MIT LINKS - Konzeption und Programmierung anwenderorientierter Softwarelösungen innerhalb unsers ERP Umfeldes / Abas … Kenntnisse in einer objektorientierten Programmiersprache (Java, C)",https://www.metajob.at/dres/jc?p=z001mz02io499o
Salesforce Developer,"Du wendest dein vielfältiges Know-how bei der Mitgestaltung von Unternehmenslösungen auf Basis der Salesforce Clouds an (Sales Cloud, Service Cloud, Field … Du beschäftigst dich mit der Umsetzung von Neu- und Weiterentwicklungen (Fokus auf Mobile & Hybrid Business Apps/Run-on-any-device) für unsere … ",https://www.metajob.at/dres/jc?p=00eonflix9mri3
Software Developer Cloud Service Operation Engineer,Als Praktikant*in bist du Teil eines unserer Entwicklungsteams. Folgende Optionen stehen zur Verfügung: Entweder arbeitest du als Software Developer in spannenden Entwicklungsprojekten mit - oder du unterstützt deine Teamkolleg*innen eine Cloudplattform zu betreiben und weiterzuentwickeln,https://www.metajob.at/dres/jc?p=00eonflitngcou
Fullstack Web Developer (m/f/x),"DEVELOP SERVICES FOR AMBULANCE, FIRE BRIGADE AND POLICE! Location: ST. JOHANN I. PG., BERLIN, HAGENBERG, KLAGENFURT, LINZ, SALZBURG CITY - Working hours: PART / FULL TIME 25-38,5 h … You have experience with Java technologies and the design of software architectures",https://www.metajob.at/dres/jc?p=000a5vwb1gxsgm
Software-entwickler (m/w/d),"SOFTWARE-ENTWICKLER … Design und Implementierung von @enterprise-Komponenten in Java (serverseitig) und verschiedenen Web-Technologien (Javascript, Dojo, HTML5) clientseitig – Mitarbeit an internationalen Projekten: Implementierung von Anpassungen und Erweiterungen für Kunden",https://www.metajob.athttps://www.groiss.com/ueber-uns/stellenangebote/
Android Software Entwickler (m/w),"mit Option auf Teamleitung / Vollzeit - Deine Tätigkeiten: Du bist als Entwickler für die Neu- und Weiterentwicklung von anspruchsvollen mobilen Apps unter Android zuständig: Von der Analyse, Planung, über die … Du hast sehr gute Java Entwickler-Kenntnisse",https://www.metajob.at/dres/jc?p=z002nrifsmtzndhi
Senior Software Developer (all genders),"About The Role - Entain is one of the world's largest sports betting and gaming groups, operating both online and in the retail sector … Mentors Junior Software Developers … Expert in developing software in required language (.net c#, asp.net, java, JavaScript, etc.) to meet the requirements",https://www.metajob.at/dres/jc?p=000a5vwb62te6p
Senior Full Stack Developer (w/m/x),"Als unser nächster Senior Full Stack Developer (w/m/x) bist du für die technische Konzeption und Umsetzung von (Web) Frontend- und Backend Applikationen, deren … Sicherer Umgang mit Javascript, Java, PHP oder Node.js sowie mit SQL und NoSQL",https://www.metajob.at/dres/jc?p=00c9u0b9zku6c0
Senior Backend Developer (w/m/d),Unser Auftraggeber mit Hauptsitz in Linz ist ein international führender Dienstleister und Entwickler von visuellen Produktkonfiguratoren … Fachliche Leitung und Koordination der Produktentwicklung für die web-based 3D-Konfiguratorlösung - von Architektur-Entscheidungen bis zum Rollout,https://www.metajob.at/dres/jc?p=000a4tpmsue8q4
Senior Security Consultant / Penetration Tester (Vollzeit) (m/w/d),"Mehrere Jahre (mindestens 5) Berufserfahrung im Bereich Software Development, Security Consulting oder Penetration Testing … Mehrere Jahre Erfahrung im Schreiben und Lesen von einer oder mehreren der folgenden Programmiersprachen: Java / .Net / PHP / Ruby / Rust / Go / C / C++",https://www.metajob.at/dres/jc?p=00egl6nx8nou87
Frontend Developer (m/f/d),"Frontend Developer … participation in architecture and design of the overall system * development of automated integration and unit tests * close cooperation with our UX designers … Knowledge of procedural and object oriented programming, ideally Java",https://www.metajob.at/dres/jc?p=000a5vwb7g2xva
Web-Entwickler/in,"Konzeption und Entwicklung neuer webbasierter Anwendungen - Wartung und Weiterentwicklung der bestehenden Web-Anwendungen - Einsatz von Angular, TypeScript, CSS, AJAX/JavaScript und Web 2.0-Technologien … Kenntnisse in der Programmiersprache Java und relationalen Datenbanken",https://www.metajob.at/dres/jc?p=003x2cfkr5z5yu
Web Developer (m/w/d)," Web Developer … ambitionierter Teamplayer * Hochschulabschluss (TU, FH) oder entsprechende Berufserfahrung. * Angular und klassischen Web-Technologien (HTML, CSS, Javascript) kennst du wie deine Westentasche … Backend-Technologien (Java/Spring Framework, Ruby on Rails, Python) sind keine Fremdwörter für dich",https://www.metajob.at/dres/jc?p=000a5vwb5fgvw1
Mobile App Developer (w/m),Gute Kenntnisse in der App-Entwicklung mit Kotlin/Java und/oder Swift … Konzeption und Erstellung mobiler Anwendungen für iOS bzw. Android - Wartung und Weiterentwicklung von iOS und Android Anwendungen - Umgang mit externen Bibliotheken und APIs,https://www.metajob.at/dres/jc?p=00exz1ka6yqkx9
Backend Software Developer (m/w/d) - Data Engineering,"Entwurf und Aufbau sicherer, skalierbarer und stabiler End-to-End-(Big-)Data-Lösungen im Bereich IoT und IIoT … und Bereitstellung von datenintensiven Anwendungen, einschließlich Datenpipelines, Modellierung und/oder Verarbeitung unter Verwendung von Java, .NET oder Scala",https://www.metajob.at/dres/jc?p=000a57f5b26190
Softwareengineer (m/w/d),"Programmierung von Schnittstellen zur Prozessautomation mittels höherer > Kenntnisse in der Hochsprachenprogrammierung, in Netzwerktechnik und in - Programmiersprachen (C++, Java, Visual Basic, etc … von > Praktische Erfahrung im Bereich der Softwareentwicklung von Vorteil Fertigungsabläufen mittels MES … ",https://www.metajob.at/dres/jc?p=0088g97afzdm3x
Backend Developer (f/m/d) Розробник сервера (м/ж),"Backend Developer … 2 years + experience with Java development desired … Possibilities to take over responsibility and recognition of innovative ideas - Opportunities for growth, career potential and personal advancement thanks to our generous training budget",https://www.metajob.at/dres/jc?p=009190chd2z1t6
Zur Verstärkung unseres Teams suchen wir ab sofort einen Frontend Web Developer (w/m/d),"Weiterentwicklung der modernen Web Applikation - Implementierung neuer Features und Use Cases … Einschlägige fundierte Java-Web-Entwicklungskenntnisse (Frameworks wie Vaadin, GWT, oÄ … Frontend Web Developer (w/m/d) / ITJobs-24.at ) ",https://www.metajob.at/dres/jc?p=z001pxgcwf0hdw
ABAP Developer SAP S/4Hana," … Verstärkung unseres SAP Finance Teams suchen wir eine:n erfahrene:n SAP ABAP Entwickler:in (all genders), die/der uns tatkräftig dabei unterstützt die … Idealerweise Erfahrung im Umgang mit SAP Fiori und JavaScript sowie JAVA",https://www.metajob.at/dres/jc?p=00eonflix4g2m5
Frontend Developer Für Kundenspezifische Lösungen (m/w/d),"Wels, Wien, Salzburg, Graz, Klagenfurt oder St. Peter/Au - Weiterentwicklung der Frontend-Strukturen unserer Plattformen nach den neuesten Standards … Praktische Erfahrung mit Dart, Flutter, Java, Angular, TypeScript und mobilen Apps",https://www.metajob.at/dres/jc?p=00ega4whbhgc08
Software Developer – Full Stack (m/w/d) für Web Applications - BKS Bank,"Klagenfurt , Vollzeit , Berufseinsteiger - Derzeit sind wir auf der Suche nach einem Software Developer – Full Stack (m/w/d) für Web Applications für unser Team in Klagenfurt … Sie entwickeln Frontend (Angular) sowie Backend (Java) Anwendungen",https://www.metajob.at/dres/jc?p=z00260b7vjxd5h
.Net developer (m/w/d),"Zur Verstärkung für unsere Teams in Innsbruck und Wien suchen wir .Net Developer … Idealerweise bringst du Folgendes mit: * abgeschlossene technische Ausbildung (HTL, FH, TU) * Kenntnisse in der objektorientierten Entwicklung mit C# (oder Java)",https://www.metajob.at/dres/jc?p=000a5vwb36ndcw
Lead Developer (M/W/X),"(Vollzeit), 1150 Wien - Ihre Aufgaben: Ihr Profil: - Unterstützung im Aufbau eines • Softwareentwicklungsteams • - Unterstützung und Begleitung der Junior - Developer/innen - Verantwortung für die Softwarearchitektur … Softwareentwickler im Backend (Java) als",https://www.metajob.at/dres/jc?p=00g5vysfr3acmh
(Junior) Full-Stack Developer*,"Sie sind High Performer - wir sind Best Place to Grow! Bei uns kombinieren Sie Ihre Leidenschaft für IT, Wirtschaft und Menschen … Sehr gute Programmierkenntnisse in zumindest zwei Programmiersprachen (bevorzugt JavaScript, TypeScript, alternativ Java, C#, C++",https://www.metajob.at/dres/jc?p=000a5vwbqr5dce
Full-Stack Developer | Public Safety [LifeX],"Minimum 5 years of software development experience - Proficient understanding of client-side programming languages such as HTML, CSS, JavaScript, Typescript … Experience with Java and Java 11 specific features (streams, lambdas, etc)",https://www.metajob.at/dres/jc?p=000z4uwu80d9aw
Software Developer:in,"Als Software Developer:in bei Austrian Standards treiben dich dein Interesse für Innovation, Technologie und vor allem neueste Trends der Softwareentwicklung an … HTL Abschluss, ein technisches Studium, Berufserfahrung oder selbst erlerntes Anwenderwissen * Kenntnisse in Java, Spring Boot und Angular",https://www.metajob.at/dres/jc?p=000a5vwbaqru9w
Software Developer in Linux environment (m/f/d),"Development of the system and control software of smart locker systems (IoT, Cloud). Automation and further development of our DevOps processes … Completed IT education (IT-HTL, computer science studies) or many years of practical experience … Debian GNU/Linux, Shell Scripts, Java, NodeJS",https://www.metajob.at/dres/jc?p=00exmzro9s5hqi
Solution Architect (m/w/d),"Du weist Erfahrung mit agiler Software Entwicklung mit mehreren Teams auf undhast bereits Continuous Integration / Delivery / Deployment aufgesetzt und … Ein Großteil dieser Technologien ist dir vertraut: Java, Microservices, REST, Event Based Architecture, Spring Boot 2, Angular 8+",https://www.metajob.at/dres/jc?p=000a5vwbo1ciob
Security Consultant / Penetration Tester (Teilzeit) (m/w/d),"Mehrere Jahre Berufserfahrung im Bereich Software Development, Security Consulting oder Penetration Testing … Erfahrung im Schreiben und Lesen von einer oder mehreren der folgenden Programmiersprachen: Java / .Net / PHP / Ruby / Rust / Go / C / C++",https://www.metajob.at/dres/jc?p=00egl6nxzc3841
Security Consultant / Penetration Tester (Vollzeit) (m/w/d),"Mehrere Jahre Berufserfahrung im Bereich Software Development, Security Consulting oder Penetration Testing … Erfahrung im Schreiben und Lesen von einer oder mehreren der folgenden Programmiersprachen: Java / .Net / PHP / Ruby / Rust / Go / C / C++",https://www.metajob.at/dres/jc?p=00egl6nxmwzbdj
C++ Junior full Stack developer (M/F/D),"to be a Fulltime Member of Our Team OR Student's Job starting at 20H / Week - If you’re passionate about C++ development and interested in working in a super cool team, we have the right position for you … C++ knowledge (or knowledge in Java, Python, C#",https://www.metajob.at/dres/jc?p=009fxx49q4tzbp
Software Developer Security Solution,"In dieser Position arbeitest du an der Weiterentwicklung einer hochspezialisierten Anwendung der öffentlichen Sicherheit, die von Mitarbeiter:innen der Behörde … Als erfahrene:r Entwickler:in gestaltest du die kontinuierliche Verbesserung und vor allem die laufende Erweiterung der Software aktiv mit",https://www.metajob.at/dres/jc?p=00eonflilclrgg
Senior Full Stack Developer (f/m/x),"As our next Senior Full Stack Developer, you play a major role in creating, developing and testing (web) frontend and backend applications as well as APIs for … Excellent command of either Javascript, Java, PHP or Node.js as well as SQL and NoSQL",https://www.metajob.at/dres/jc?p=00c9u0b9tu9lit
Senior Fullstack Developer*,"Wien * Vollzeit * ab sofort - *Als internationaler Player"" mit österreichischen Wurzeln leben wir Vielfalt. Egal welches Geschlecht du hast, egal woher du kommst, egal welche Hautfarbe du hast, egal welcher Kultur du angehörst: Bei uns zählst einfach nur DU … von Backend Funktionalitäten mit Java/Kotlin",https://www.metajob.at/dres/jc?p=000a5vwbbcv8qb
Senior Developer (m/w/d) BMI,Konzeption und Weiterentwicklung der Services und Webanwendungen * Übernahme komplexer Programmierungen bei diffizilen ProblemstellungenMitgestaltung von Architekturvorgaben und Überwachung der Umsetzung In-House und beim … Java & C#,https://www.metajob.at/dres/jc?p=000a5vwbms4igm
Senior Full Stack Developer,Du konzeptionierst und entwickelst Cloud basierte IoT Anwendungen im sicherheitsrelevanten Umfeld. Du definierst passende Frameworks und Lösungsbausteine für Frontend und Backend aus … Als erfahrener Entwickler teilst Du Deine Erfahrung gerne mit anderen … Java,https://www.metajob.at/dres/jc?p=00eonfliv8arwt
Senior Developer:in - Mobile Android,"Kreativität sowie Neugierde befeuern Ihren Innovationsdrang? Ihr Herz schlägt höher, wenn Sie internationale Softwareprodukte vorantreiben können … Sie entwickeln in Android Projekten gemeinsam mit iOS- und Webentwicklern und geben Ihr Expertenwissen weiter … Fundierte Kenntnisse in Java und Android SDK",https://www.metajob.at/dres/jc?p=000a57f5hnhe0c
Frontend/Backend Developer for IoT Applications (m/d/f) full-time,"Professional experience in above areas - Knowledge of common front/backend frameworks - Good knowledge of relational and NoSQL databases - Knowledge of UI/UX design - Additional programming knowledge (Pyhton, Java, …) advantageous - Knowledge of hardware related communication protocols (e.g",https://www.metajob.athttps://www.my-pv.com/en/about-us/open-positions
SAP Commerce Cloud (Hybris) Developer,"Completed education in computer science or comparable education * Professional experience as SAP developer * Experience in Java Backend development with Spring * Knowledge of Frontend Technologies JSP, JS, (HTML & CSS) * Angular / Spartacus (is an advantage)",https://www.metajob.at/dres/jc?p=000a5vwbjcw3tk
Software Developer,"Neuentwicklung, Weiterentwicklung und Wartung eigener Softwareplattformen für unterschiedliche Industriesparten im Bereich Frontend (UI/UX) als auch Backend … Neuentwicklung, Weiterentwicklung und Wartung mobiler Apps cross platform (iOS, Android, UWP) als auch native … Java",https://www.metajob.at/dres/jc?p=00eonflii30ph8
Lead Developer (m/w/d),"Dann bewirb dich als Lead Developer in einem exzellenten Team … Tech Stack: du bist mit vielen unserer Kerntechnologien vertraut (Java, Kotlin, Spring, TypeScript, JavaScript, Angular, React, Docker, Terraform, Kubernetes … ",https://www.metajob.at/dres/jc?p=000a5vwbu28jog
Junior Software Developer,"Du arbeitest gemeinsam mit erfahrenen Kolleg:innen an … Wir kümmern uns darum, dass du das notwendige Know-how aufbauen kannst, welches du für den Job als Software Developer brauchst … C# und .NET Framework, Java oder Ähnliches",https://www.metajob.athttps://devjobs.at/job/ebddf20bd8d4b9f950cb1d28b6efcaff?utm_source=metajob&utm_medium=cpc&utm_campaign=mj1
Praktikum Software Engineer Sommerferien 2023 (m/w/x),"Hast du schon erste Erfahrung in der Softwareentwicklung sammeln können und möchtest dein Wissen nun weiter vertiefen … Erfahrung in der Entwicklung mit einer objektorientierten Programmiersprache (OOP) wie PHP, Python, Java oder C#",https://www.metajob.at/dres/jc?p=z000mhsbhm55md
Senior Backend Developer (m/w/d),"Du erstellst und optimierst Prozesse, Microservices und Schnittstellen für einer E-Commerce Plattform. Unter Verwendung von Docker & Kubernetes entwickelst du Services … Du hast ausgezeichnete Kenntnisse in Java, Spring Framework und Spring Boot",https://www.metajob.athttps://www.stepstone.at/stellenangebote---20230306122218950---725711-inline.html?cid=MsearchE_metajob___A
Softwareentwickler (m/w/d),"Für unsere Standorte in Klagenfurt, Wien, Linz und Graz suchen wir Softwareentwickler … Mitarbeit bei der laufenden Optimierung und Weiterentwicklung von bestehenden Softwarelösungen/Softwareprodukten für Industrie- und Umwelttechnik … Kenntnisse im Bereich Java oder C#/C/C++, etc",https://www.metajob.at/dres/jc?p=000edqzkdoygtl
Web-Applikation Developer (m/w/div.),"Ganzheitlich umsetzen: Analyse, Design und Programmierung von umfangreichen Webapplikationen (Angular/Java) im agilen Team - Verantwortung übernehmen: Du behälst den Mehrwert, als auch die Code-Qualität und die Architektur im Auge … leben: Du arbeitest als Entwickler in und mit internationalen … ",https://www.metajob.at/dres/jc?p=00786my9ysm4zs
Software Developer für Public Security Solution m/w/d,"Als erfahrene:r Entwickler:in gestaltest du die kontinuierliche Verbesserung und vor allem die laufende Erweiterung der Software aktiv mit … Du arbeitest gemeinsam mit dem Team an * der Analyse von Kundenanforderungen … C# und .NET Framework, Java oder Ähnliches",https://www.metajob.at/dres/jc?p=000a5vwby38ww8
Software Developer,"Write accurate and detailed user and system documentation for developed or implemented software applications. In line with the team spirit that prevails at IIASA, the incumbent may occasionally work on other tasks assigned by their superiors, that might not be directly … Java",https://www.metajob.at/dres/jc?p=00eonfliyudzkg
Senior Entwickler Backend (m/w/x) - Vollzeit oder Teilzeit mit mind. 30 h/Woche,Lassallestraße 5 - req12150 - Jetzt bewerben - Wir möchten neue Wege gehen. Und neue Wege schaffen … Wir suchen eine:n engagierte:n und motivierte:n Senior Entwickler Backend … konzeptionierst Java-Programme und -Module unter dem Einsatz von Spring Boot,https://www.metajob.at/dres/jc?p=000a5vwb5qlw0j
Full Stack Web Developer,Rails - Laravel - Java - Spring - JPA - Spring Security - Angular - React - Vue.js - Git - JUnit - Docker - JIRA - Confluence - Unsere Erwartungen an dich: Qualifikationen … Professional Java development skills - Used to Scrum and agile development - Independent working style,https://www.metajob.at/dres/jc?p=00eonflitvqeyl
Platform Engineer (m/f/x),"You want to provide the foundation for efficient development and deployment of MIC products … As a Platform Engineer, you are responsible for developing and operating tools and services of the internal developer platform … You have good programming skills (Java) and knowledge of cloud-native frameworks … ",https://www.metajob.athttps://www.welcome2upperaustria.com/career-platform/job-opportunities/job/312
Platform Engineer (m/f/x) | 115000,"MIC Jobs | Hagenberg | Wien | IT Jobs | Salzburg … As a Platform Engineer, you are responsible for developing and operating tools and services of the internal developer platform … You have good programming skills (Java) and knowledge of cloud-native frameworks like Quarkus",https://www.metajob.at/dres/jc?p=000hbxdb6aoyy4
"Software Developer (Fokus Security) (30-38,5 Stunden/Woche)","Konzeption und Implementierung von sicherheitsrelevanten Softwarekomponenten und Services - Mitarbeit in Softwareentwicklungsteams, insbesondere als Ansprechperson für sicherheitsrelevante Fragestellungen … und mehrjährige Berufserfahrung in der Sofwareentwicklung (vorzugsweise mit Java und Python)",https://www.metajob.at/dres/jc?p=000bt7oxjn6ie4
Junior Softwareentwickler (m/w/d),"IDEALERWEISE BRINGST DU ALS JUNIOR-SOFTWAREENTWICKLER (M/W/D) FOLGENDES MIT - abgeschlossene technische Ausbildung (HTL, FH, TU) - Kenntnisse in der objektorientierten Entwicklung mit C# (oder Java) - Erfahrung mit SQL - WIR BIETEN - ein junges, dynamisches Team mit ausgezeichnetem Arbeitsklima",https://www.metajob.at/dres/jc?p=00fiv15b9mimgp
(Senior) Software Developer (m/w/x),"In deiner Funktion als (Senior) Software Developer arbeitest du in unserem Productcluster Supply Chain Management mit dem Fokus auf die Produktfamilie … Du arbeitest bereits mit den folgenden Technologien: Java, Springboot, Kubernetes, Google Cloud Platform , Kafka, Kibana, Angular, Vue.js",https://www.metajob.at/dres/jc?p=000a57f5b2jo64
Junior Developer (m/w/d),"Als Junior Developer setzt du gemeinsam mit deinem Team Softwarelösungen im Logistik- und Automatisierungsbereich um … Du hast Erfahrung und Spaß im Programmieren mit objektorientierten Programmiersprachen (z.B. JAVA, C++, Java Script)",https://www.metajob.at/dres/jc?p=000a5vwbgg5l94
Junior programmer (Human*),"Completed education in the field of electronics or software development - Very good programming skills (JAVA, C#, HTML) - You are experienced in working with SQL databases and MS Excel - You enjoy solving challenges independently - You work precisely, are reliable and also like to help in the team",https://www.metajob.at/dres/jc?p=0091kaa1jr7vb5
(Junior) Developer in der Forschung (w/m/d),"Software Development · Linz · Vollzeit oder Teilzeit - Wir leben Offenheit und Gleichbehandlung, daher wünschen wir uns ausdrücklich Bewerbungen aus allen Altersgruppen, unabhängig von Geschlecht, Behinderungen … Du programmierst mit unterschiedlichen Sprachen (Java, Python, unsere eigene Sprache app.ducx",https://www.metajob.at/dres/jc?p=z001ri310oqrir
Developer (m/w/d),"Software- Developer … Design und die Implementierung neuer Softwaremodule rund um unser ERP System Butler® Neuentwicklung sowie Weiterentwicklung bestehender Desktop-Software, Back … Erfahrung in Web Programmierung Client und Server Site … Java Android SDK",https://www.metajob.at/dres/jc?p=002b1xmqdvadrq
Dynamics NAV/Business Central Developer (m/f/d),The payroll process itself is characterized by great complexity and NAPA3 is a powerful tool that displays all the information needed and supports the … A minimum of two years experience as a programmer for Microsoft Dynamics NAV or Microsoft Dynamics Business Central … Knowledge of .NET and/or JAVA,https://www.metajob.at/dres/jc?p=0017tq88ciwdqo
