title,description,cleaned_text
Student Job (w/m/x) – Data Quality Management (20-25 h/Week),"Group FS Controlling department is responsible for correct controlling data processing, profit center and cost center calculations. We seek to improve our processes in order to become a data driven organization … Gain practical experience in the international banking environment",group f controlling department responsible correct controlling data processing profit center cost center calculation seek improve process order become data driven organization gain practical experience international banking environment
Data Governance Specialist (f/m/d),Definition and implementation of the data governance policy (incl. RASCI matrix cross the business data model and data owners/stewards) * Collection and cross-business-unit alignment of the business glossary and business data model … 3 years banking experience,definition implementation data governance policy incl rasci matrix cross business data model data owner steward collection cross business unit alignment business glossary business data model year banking experience
IT Dev/Ops Engineer - Agile Delivery Market Risk & Integrated Risk," … working in the agile setting of the Market Risk Management (MRM) tribe, where we enable the managing of all market as well as counterparty risks of RBI Group … tools are used by the whole group from Trading to Risk departments ensuring risk aware, consistent, and efficient decisions steering the bank",working agile setting market risk management mrm tribe enable managing market well counterparty risk rbi group tool used whole group trading risk department ensuring risk aware consistent efficient decision steering bank
Onsite Operations Manager (all genders) - Filialbetrieb,"Dienstort: Wien - Arbeitszeitausmaß: Vollzeit - Berufsfeld: IT - Unternehmen: Erste Digital - Die Zukunft des Bankwesens ist digital, und die IT ist der Schlüssel zu diesem Wandel. Die Erste Digital ist der digitale Enabler, der innovative IT-Lösungen für die Erste Group, der führenden Bankengruppe in CEE, vorantreibt",dienstort wien arbeitszeitausma vollzeit berufsfeld unternehmen erste digital die zukunft de bankwesens ist digital und die ist der schl ssel zu diesem wandel die erste digital ist der digitale enabler der innovative l sungen f r die erste group der f hrenden bankengruppe cee vorantreibt
m/w/d | 100% | Salzburg | Young Professional,"Wir sind eine erfolgreiche, stark wachsende Privatbank mit Schweizer Wurzeln. Unser Kerngeschäft ist die Vermögensverwaltung und strategische Vermögensberatung. Für die Mitarbeit in unserem Private Banking-Team suchen wir eine interessierte und tatkräftige Unterstützung",wir sind eine erfolgreiche stark wachsende privatbank mit schweizer wurzeln unser kerngesch ft ist die verm gensverwaltung und strategische verm gensberatung f r die mitarbeit unserem private banking team suchen wir eine interessierte und tatkr ftige unterst tzung
Mitarbeiter – Office Management (m/w/d),"Empfang und Betreuung von Gästen (Kund:innen, Aufsichtsräten, etc.) - Organisatorische und administrative Unterstützung des Vorstands … Einblick in die Struktur und Abläufe des Bankgeschäfts und die Möglichkeit diese aktiv mitzugestalten",empfang und betreuung von g sten kund innen aufsichtsr ten etc organisatorische und administrative unterst tzung de vorstands einblick die struktur und abl ufe de bankgesch ft und die glichkeit diese aktiv mitzugestalten
Process Automation Engineer,"Entwicklung, Operation (Betrieb), Betreuung und Wartung von Automationslösungen über deren über deren Lebenszyklus (Power Platform, Salesforce, CaseVision) … Technische und organisatorische Integration der Tools in die Banking Software Landschaft & target IT Architecture",entwicklung operation betrieb betreuung und wartung von automationsl sungen ber deren ber deren lebenszyklus power platform salesforce casevision technische und organisatorische integration der tool die banking software landschaft target architecture
Studentenjob (w/m/x) Office Support für Institutional Clients/Business Compliance (20-25h/Woche),(20-25h/Woche) - Institutional Clients/Business Compliance beschäftigt sich mit der Steuerung des Institutional Clients Geschäft aus einem materiellen Compliance Risiko … Du unterstützt uns bei der Aufbereitung von Entscheidungsgrundlagen für unseren Markets & Investment Banking Vorstand,h woche institutional client business compliance besch ftigt sich mit der steuerung de institutional client gesch ft au einem materiellen compliance risiko du unterst tzt un bei der aufbereitung von entscheidungsgrundlagen f r unseren market investment banking vorstand
RPA Developer (m/w/d),"Entwicklung von RPA Lösungen zur Automatisierung von Geschäftsprozessen in enger Zusammenarbeit - mit dem Business Analyst - Betreuung der RPA Lösungen über den gesamten Lebenszyklus (Analyse, Konzeption, Entwicklung, Test … Interesse für Geschäftsprozesse im Bankenumfeld",entwicklung von rpa l sungen zur automatisierung von gesch ftsprozessen enger zusammenarbeit mit dem business analyst betreuung der rpa l sungen ber den gesamten lebenszyklus analyse konzeption entwicklung test interesse f r gesch ftsprozesse im bankenumfeld
System Engineer (m/w/d),"Die Planung, Analyse, Administration und der Betrieb von IT-Systemen mit den Schwerpunkten Kubernetes/Tanzu sowie Linux werden die Basis deiner Aufgaben sein … Sinnstiftende Aufgaben: Die OeKB leistet einen relevanten Beitrag zum Wohlergehen von Wirtschaft, Gesellschaft und Umwelt",die planung analyse administration und der betrieb von systemen mit den schwerpunkten kubernetes tanzu sowie linux werden die basis deiner aufgaben sein sinnstiftende aufgaben die oekb leistet einen relevanten beitrag zum wohlergehen von wirtschaft gesellschaft und umwelt
"Junior Associate (w/m/d) in der Unternehmensberatung, Bereich Forensic Services (20-40h/Woche)","Missbrauch, Geldwäsche und Betrug vermeiden - In enger Zusammenarbeit mit dem Kunden unterstützt du unser Expert:innenteam bei der Prüfung von Anträgen auf … des öffentlichen Sektors bzw der Prävention der Geldwäsche im Bankenwesen beitragen - Je nach Einsatzbereich und deinen Interessen und … ",missbrauch geldw sche und betrug vermeiden enger zusammenarbeit mit dem kunden unterst tzt du unser expert innenteam bei der pr fung von antr gen auf de ffentlichen sektors bzw der pr vention der geldw sche im bankenwesen beitragen je nach einsatzbereich und deinen interessen und
Cloud Engineer,"BAWAG Group ist die börsennotierte Holdinggesellschaft der BAWAG P.S.K., die mit 2,3 Mio Kunden eine der größten Banken in Österreich ist … Gestalte die Zukunft mit: Auf Basis diverser Automatisierungen bauen wir ein umfassendes Product/ Process -Lifecycle-Management mit dem Ziel, kontinuierlich … ",bawag group ist die b rsennotierte holdinggesellschaft der bawag p k die mit mio kunden eine der gr ten banken sterreich ist gestalte die zukunft mit auf basis diverser automatisierungen bauen wir ein umfassendes product process lifecycle management mit dem ziel kontinuierlich
Senior Credit Risk Modeller *,"BAWAG Group is the listed holding company of BAWAG P.S.K., which is one of the largest banks in Austria with 2.3 million customers … University degree in a relevant area (math, statistics, economics with financial focus etc",bawag group listed holding company bawag p k one largest bank austria million customer university degree relevant area math statistic economics financial focus etc
Senior Kreditrisikomanager/in (m/w/d) Entwicklungsbank,Sie möchten Verantwortung für die Prüfung und Strukturierung von Investitionsprojekten in Entwicklungsländern übernehmen … Als Entwicklungsbank der Republik Österreich und 100%-Tochter der Oesterreichischen Kontrollbank AG stellen wir Kredite und Eigenkapital für Investitionen … ,sie chten verantwortung f r die pr fung und strukturierung von investitionsprojekten entwicklungsl ndern bernehmen al entwicklungsbank der republik sterreich und tochter der oesterreichischen kontrollbank ag stellen wir kredite und eigenkapital f r investitionen
Head of Anti Financial Crime (w/m/d),Abgeschlossenes juristisches oder betriebswirtschaftliches Studium * Zumindest 5 jährige Berufserfahrung im Compliance Bereich eines Kredit- oder Finanzinstituts bzw. bei einer Aufsichtsbehörde … Nutzung des UniCredit Sport- und Freizeitzentrums am Kaiserwasser,abgeschlossenes juristisches oder betriebswirtschaftliches studium zumindest j hrige berufserfahrung im compliance bereich eines kredit oder finanzinstituts bzw bei einer aufsichtsbeh rde nutzung de unicredit sport und freizeitzentrums kaiserwasser
Expert Treasury Asset Liability Management *,"BAWAG Group ist die börsennotierte Holdinggesellschaft der BAWAG P.S.K., die mit 2,3 Mio Kunden eine der größten Banken in Österreich ist … Zentrale Steuerungsfunktion auf Konzernebene sowie auf Ebene der in- und ausländischen Konzerngesellschaften mit Fokus auf",bawag group ist die b rsennotierte holdinggesellschaft der bawag p k die mit mio kunden eine der gr ten banken sterreich ist zentrale steuerungsfunktion auf konzernebene sowie auf ebene der und ausl ndischen konzerngesellschaften mit fokus auf
(Junior) Digital Transformation Manager / Product Owner (m/w/d),"Du bringst fachliche und technische Requirements gekonnt unter einen Hut und konzipierst und implementierst nach dieser Devise unsere digitalen Produkte … Dein Organisationstalent, deine kommunikativen Stärken und deine ausgeprägte Lösungsorientierung spielst du an der Schnittstelle zwischen IT und … ",du bringst fachliche und technische requirement gekonnt unter einen hut und konzipierst und implementierst nach dieser devise unsere digitalen produkte dein organisationstalent deine kommunikativen st rken und deine ausgepr gte l sungsorientierung spielst du der schnittstelle zwischen und
Junior (m/w/d) Organisationsentwickler,"Bewirb dich jetzt und komm in unser Team der Raiffeisen-Landesbank Steiermark … Als Professional für Prozessthemen analysierst, verbesserst, visualisierst und etablierst du end-to-end Geschäftsprozesse im intensiven Austausch mit … ",bewirb dich jetzt und komm unser team der raiffeisen landesbank steiermark al professional f r prozessthemen analysierst verbesserst visualisierst und etablierst du end end gesch ftsprozesse im intensiven austausch mit
VorstandssekretärIn,In unserem Marktgebiet Osttirol und Westkärnten sind wir als erfolgreiche und gesunde Regionalbank etabliert. Die selbstständige Bank gehört den Menschen der Region und dient ihnen. Wir fördern die lokale Wertschöpfung und schaffen qualifizierte Arbeitsplätze,unserem marktgebiet osttirol und westk rnten sind wir al erfolgreiche und gesunde regionalbank etabliert die selbstst ndige bank geh rt den menschen der region und dient ihnen wir f rdern die lokale wertsch pfung und schaffen qualifizierte arbeitspl tze
Werkstudent:in/Mitarbeiter:in Facility Management (m/w/d),Die Kathrein Privatbank ist eine Tochter der Raiffeisen Bank International und eine der führenden Privatbanken Österreichs - werden Sie Teil unseres Teams und … Unterstützung des Facility Managers bei diversen Facility Management Aufgaben,die kathrein privatbank ist eine tochter der raiffeisen bank international und eine der f hrenden privatbanken sterreichs werden sie teil unseres team und unterst tzung de facility manager bei diversen facility management aufgaben
Fixed Income - Senior Sales Trader,"Sie kombinieren Anleihenhandel und Salestätigkeit - Sie begleiten und unterstützen das bestehende Senior-Team bei der Kundenbetreuung … Einschlägige mehrjährige Berufserfahrung im Fixed Income Bereich in einer Bank, einer Versicherung, bei einem Asset Manager oder in einer Treasury-Abteilung",sie kombinieren anleihenhandel und salest tigkeit sie begleiten und unterst tzen da bestehende senior team bei der kundenbetreuung einschl gige mehrj hrige berufserfahrung im fixed income bereich einer bank einer versicherung bei einem asset manager oder einer treasury abteilung
Kundenbetreuer:in Veranlagungen (m/w/d),"Zur Verstärkung des Teams suchen wir in der Zentrale in Mittersill eine … In dieser Position übernehmen Sie die Verantwortung, mit Ihrem Know-How im Finanz- und Bankenbereich unsere privaten Veranlagungskunden ganzheitlich zu betreuen",zur verst rkung de team suchen wir der zentrale mittersill eine dieser position bernehmen sie die verantwortung mit ihrem know im finanz und bankenbereich unsere privaten veranlagungskunden ganzheitlich zu betreuen
Fixed Income - Junior Sales Trader,"Sie erhalten eine fundierte Ausbildung zum Sales Trader Fixed Income - Sie kombinieren Anleihenhandel und Salestätigkeit … Einschlägige erste Berufserfahrung im Fixed Income Bereich in einer Bank, einer Versicherung, bei einem Asset Manager oder in einer Treasury-Abteilung",sie erhalten eine fundierte ausbildung zum sale trader fixed income sie kombinieren anleihenhandel und salest tigkeit einschl gige erste berufserfahrung im fixed income bereich einer bank einer versicherung bei einem asset manager oder einer treasury abteilung
Mitarbeiter Buchhaltung,"Teilzeit- und Homeoffice-Möglichkeit Klagenfurt oder Wien - Die Bank der Zukunft. Die Austrian Anadi Bank AG ist eine - österreichische - Challenger Hybridbank - mit den Geschäftssegmenten - Retail Banking, Digital Banking, Corporate Banking und",teilzeit und homeoffice glichkeit klagenfurt oder wien die bank der zukunft die austrian anadi bank ag ist eine sterreichische challenger hybridbank mit den gesch ftssegmenten retail banking digital banking corporate banking und
SchaltermitarbeiterIn Innsbruck,Sie beraten unsere Kunden am Schalter und stehen nach einer ausführlichen Einschulungsphase unseren Geschäftsstellen im Raum innsbruck als mobile Unterstützung … Die Hypo Tirol bietet ihren Arbeitnehmerinnen und Arbeitnehmern die Sicherheit eines Traditionsunternehmens und die Gestaltungsfreiheit eines … ,sie beraten unsere kunden schalter und stehen nach einer ausf hrlichen einschulungsphase unseren gesch ftsstellen im raum innsbruck al mobile unterst tzung die hypo tirol bietet ihren arbeitnehmerinnen und arbeitnehmern die sicherheit eines traditionsunternehmens und die gestaltungsfreiheit eines
Assistenz Immobiliengeschäft (Karenzvertretung)," … nicht stehen – sondern entwickeln uns weiter und wir wollen SIE, damit Sie mit uns gemeinsam die Zukunft unserer Bank durch Ihre Innovationskraft gestalten … Assistenz und Unterstützung des Bereichsleiters sowie der KundenbetreuerInnen bei allen organisatorischen und administrativen Tätigkeiten",nicht stehen sondern entwickeln un weiter und wir wollen sie damit sie mit un gemeinsam die zukunft unserer bank durch ihre innovationskraft gestalt assistenz und unterst tzung de bereichsleiters sowie der kundenbetreuerinnen bei allen organisatorischen und administrativen tigkeiten
Junior Mitarbeiter in der Wertpapierabwicklung (m/w/d),"Abwicklung sämtlicher Wertpapiertransaktionen - Durchführung von Wertpapierüberträgen - Verbuchung von Dividenden und sonstigen Erträgen … Eine fundierte Bank-Basisausbildung, Training on the Job und individuelle Weiterbildungsprogramme je nach Interessenslage",abwicklung mtlicher wertpapiertransaktionen durchf hrung von wertpapier bertr gen verbuchung von dividenden und sonstigen ertr gen eine fundierte bank basisausbildung training job und individuelle weiterbildungsprogramme je nach interessenslage
Privatkundenberater:in (m/w/d),"Umfassende Beratung und Betreuung unserer Privatkund:innen in allen Finanzangelegenheiten - Pflege bestehender und Aufbau neuer Kundenbeziehungen … Sie haben die Matura (HAK, HLW, AHS) positiv abgeschlossen … Training on the job durch Mitarbeit in unseren Bankstellen von Beginn an",umfassende beratung und betreuung unserer privatkund innen allen finanzangelegenheiten pflege bestehender und aufbau neuer kundenbeziehungen sie haben die matura hak hlw ahs positiv abgeschlossen training job durch mitarbeit unseren bankstellen von beginn
Retail Kunden- Betreuer,Corporate Banking und - Public Finance. ONLINE BEWERBEN … Villach Hier können Sie etwas bewegen - Betreuung und Beratung zugeordneter Kunden in allen finanziellen Angelegenheiten - Aktiver Verkauf von Bankprodukten aller Bedarfsfelder,corporate banking und public finance online bewerben villach hier k nnen sie etwas bewegen betreuung und beratung zugeordneter kunden allen finanziellen angelegenheiten aktiver verkauf von bankprodukten aller bedarfsfelder
Privatkundenberatung (m/w/d),Ihre Hauptaufgaben - Aktive Neukundengewinnung - Professionelle Beratung und Intensivierung der bestehenden Kundenbeziehungen - Erkennen von Kundenpotenzialen und -bedürfnissen - Aktiver Verkauf aller Bankprodukten … Bankerfahrung sowie abgeschlossene Bankausbildungen,ihre hauptaufgaben aktive neukundengewinnung professionelle beratung und intensivierung der bestehenden kundenbeziehungen erkennen von kundenpotenzialen und bed rfnissen aktiver verkauf aller bankprodukten bankerfahrung sowie abgeschlossene bankausbildungen
Experte Meldewesen (m/w/d),"Betreuung von spannenden Sonderprojekten - Womit Sie sich einbringen: Erfolgreich abgeschlossenes wirtschaftswissenschaftliche Studium (Uni, FH) - Mehrjährige Berufserfahrung in einer vergleichbaren Position im Bankenumfeld - IT-Affinität sowie Erfahrung mit Svenson sind vorteilhaft",betreuung von spannenden sonderprojekten womit sie sich einbringen erfolgreich abgeschlossenes wirtschaftswissenschaftliche studium uni fh mehrj hrige berufserfahrung einer vergleichbaren position im bankenumfeld affinit sowie erfahrung mit svenson sind vorteilhaft
Buchhalter (m/w/d),Selbständige Betreuung der Debitoren- und Kreditorenbuchhaltung - Zusätzliche Aufgaben im Bereich Bankwesen - Erledigung der laufenden Buchhaltungsarbeiten - Erstellung von Statistiken - Diverse Korrespondenz mit Banken und Lieferanten,selbst ndige betreuung der debitoren und kreditorenbuchhaltung zu tzliche aufgaben im bereich bankwesen erledigung der laufenden buchhaltungsarbeiten erstellung von statistiken diverse korrespondenz mit banken und lieferanten
Cybersecurity Expert (f/m/d),"What we expect from you * you hold an university degree in Informatics, Business Informatics or Cyber-/Information Security … you have detailed knowledge of security regulations in the banking sector and of international security standards (ISO27001, PCI-DSS, etc",expect hold university degree informatics business informatics cyber information security detailed knowledge security regulation banking sector international security standard iso pci ds etc
(Senior) Credit Risk Processes Consultant (all genders),"Unterstützung von Banken und Unternehmen der Finanzdienstleistungsindustrie bei den folgenden Themenstellungen: Kreditrisikomanagement, Underwriting - Digitale Transformationsprozesse (Kreditvergabe etc.) und neue Produkt- Rollouts",unterst tzung von banken und unternehmen der finanzdienstleistungsindustrie bei den folgenden themenstellungen kreditrisikomanagement underwriting digitale transformationsprozesse kreditvergabe etc und neue produkt rollouts
Finanzierungsspezialist mit IT-Affinität (m/w/d),Mitarbeit bei IT-Projekten im Finanzierungsbereich: Aufbereitung und Abstimmung von Anforderungen mit diversen Schnittstellen z.B.: Anwender:innen … Mitarbeit in Software-Rollout-Projekten im Finanzierungsbereich (bspw … Einschlägige Berufserfahrung bei Banken wünschenswert,mitarbeit bei projekten im finanzierungsbereich aufbereitung und abstimmung von anforderungen mit diversen schnittstellen z b anwender innen mitarbeit software rollout projekten im finanzierungsbereich bspw einschl gige berufserfahrung bei banken w nschenswert
Kundenberater:in im Privatkundenbereich (m/w/d),"in Feistritz/Drau - Möchten Sie folgende Aufgaben übernehmen? * Sie betreuen Kund:innen mit der Zielsetzung einer engen, auf gegenseitigem Vertrauen basierenden Kundenbeziehung. * Sie beraten unsere Kund:innen ganzheitlich mit Schwerpunkt auf den Veranlagungs- und Finanzierungsbereich",feistritz drau chten sie folgende aufgaben bernehmen sie betreuen kund innen mit der zielsetzung einer engen auf gegenseitigem vertrauen basierenden kundenbeziehung sie beraten unsere kund innen ganzheitlich mit schwerpunkt auf den veranlagungs und finanzierungsbereich
Firmenkundenbetreuer (m/w/d),"Beratung und Betreuung zugeordneter Firmenkund:innen (Einzelunternehmen, Klein- und Mittelbetriebe) in allen finanziellen Angelegenheiten * Unterstützung des Vorstands bei der Betreuung dessen Firmenkundenportfolios … Mehrjährige Erfahrung im Bankkundengeschäft, idealerweise Firmenkundengeschäft",beratung und betreuung zugeordneter firmenkund innen einzelunternehmen klein und mittelbetriebe allen finanziellen angelegenheiten unterst tzung de vorstands bei der betreuung dessen firmenkundenportfolios mehrj hrige erfahrung im bankkundengesch ft idealerweise firmenkundengesch ft
Schalter-/ Servicemitarbeiter:in Tennengau oder Flachgau und Salzburg Stadt,"Sie werden als Springer/in in mehreren verschiedenen Raiffeisenbanken eingesetzt. Dabei sind Sie die erste Ansprechperson der Kunden und wickeln dabei den gesamten Service- und Kassenbereich ab. Sie beraten Ihre Kunden in allen Finanzangelegenheiten, speziell in Sachen Finanzierung, Veranlagung … ",sie werden al springer mehreren verschiedenen raiffeisenbanken eingesetzt dabei sind sie die erste ansprechperson der kunden und wickeln dabei den gesamten service und kassenbereich ab sie beraten ihre kunden allen finanzangelegenheiten speziell sachen finanzierung veranlagung
KFZ-Lackierer:in & Spengler:in (m/w/x),"Lackieren und Gestalten von Oberflächen * Prüfarbeiten an Fahrzeugen * Instandhaltung & -setzung von Karosserien … Attraktive konzerninterne Leistungen (Mobilitätsangebote, Konditionen für KFZ und Bank, Vorsorge- und Gesundheitsangebote, Kantine, etc",lackieren und gestalt von oberfl chen pr farbeiten fahrzeugen instandhaltung setzung von karosserien attraktive konzerninterne leistungen mobilit tsangebote konditionen f r kfz und bank vorsorge und gesundheitsangebote kantine etc
Back Office Mitarbeiter im Geldhandel (m/w/d)," Raiffeisenbankengruppe Oberösterreich … Als Mitarbeiter:in im Treasury Services erwartet Dich ein breites und abwechslungsreiches Aufgabengebiet in einem herzlichen, engagierten Team. Du verantwortest den Abwicklungsprozess des täglichen Geld- und Devisenhandels",raiffeisenbankengruppe ober sterreich al mitarbeiter im treasury service erwartet dich ein breites und abwechslungsreiches aufgabengebiet einem herzlichen engagierten team du verantwortest den abwicklungsprozess de glichen geld und devisenhandels
Sachbearbeiter Rechnungswesen (m/w/d)," Raiffeisen Bank Raiffeisen Mattigtal … Durchführung und Organisation des bankinternen Rechnungswesens, Buchungs- und Abstimmungstätigkeiten - Unterstützung bei der Erstellung des Jahresabschlusses - Durchführung des Zahlungsverkehrs",raiffeisen bank raiffeisen mattigtal durchf hrung und organisation de bankinternen rechnungswesens buchungs und abstimmungst tigkeiten unterst tzung bei der erstellung de jahresabschlusses durchf hrung de zahlungsverkehrs
KFZ-Techniker:in (m/w/x),"Instandhaltung & -setzung von Kraftfahrzeugen * Kraftfahrzeug-Service * Elektronische Diagnose & Fehlersuche … Attraktive konzerninterne Leistungen (Mobilitätsangebote, Konditionen für KFZ und Bank, Vorsorge- und Gesundheitsangebote, etc",instandhaltung setzung von kraftfahrzeugen kraftfahrzeug service elektronische diagnose fehlersuche attraktive konzerninterne leistungen mobilit tsangebote konditionen f r kfz und bank vorsorge und gesundheitsangebote etc
Team Assistenz (m/w/d)," … mit Fokus auf Informationsmanagement als Basis für gesamthafte Unternehmens- bzw. Konzernsteuerung, Banksteuerung, Controlling und Berichtswesen … Abgeschlossene wirtschaftliche Ausbildung (bevorzugt Hochschulabschluss)",mit fokus auf informationsmanagement al basis f r gesamthafte unternehmens bzw konzernsteuerung banksteuerung controlling und berichtswesen abgeschlossene wirtschaftliche ausbildung bevorzugt hochschulabschluss
KFZ-Techniker:in (m/w/x)," … bei unseren Importmarken Hyundai, Mitsubishi, MG, Maxus & BYD im Bankhaus DENZEL im Immobilienbereich bei Autoplus - der Zubehör- & Reifenfirma oder der … Instandhaltung & -setzung von Kraftfahrzeugen * Kraftfahrzeug-Service",bei unseren importmarken hyundai mitsubishi mg maxus byd im bankhaus denzel im immobilienbereich bei autoplus der zubeh r reifenfirma oder der instandhaltung setzung von kraftfahrzeugen kraftfahrzeug service
KFZ-Spengler:in (m/w/x)," … bei unseren Importmarken Hyundai, Mitsubishi, MG, Maxus & BYD im Bankhaus DENZEL im Immobilienbereich bei Autoplus - der Zubehör- & Reifenfirma oder der … Instandhaltung & -setzung von Karosserien * Montieren und Demontieren von Fahrzeugteilen",bei unseren importmarken hyundai mitsubishi mg maxus byd im bankhaus denzel im immobilienbereich bei autoplus der zubeh r reifenfirma oder der instandhaltung setzung von karosserien montieren und demontieren von fahrzeugteilen
Fachexperte Finanzierungscontrolling (m/w/d),"Wir sind mehr als eine Bank, wir sind Raiffeisen Perg … Bonitätsbeurteilung von Firmen- und Privatkund:innen inkl. Ratingerstellung - Laufende Bonitätsüberwachung und Risikobeurteilung - Risikokalkulation von Finanzierungsengagements",wir sind mehr al eine bank wir sind raiffeisen perg bonit tsbeurteilung von firmen und privatkund innen inkl ratingerstellung laufende bonit t berwachung und risikobeurteilung risikokalkulation von finanzierungsengagements
Assistenz in der Innenrevision Teilzeit ab 60 % oder Vollzeit,Idealerweise einschlägige Erfahrung im Assistenzbereich einer Bank * Abgeschlossene kaufmännische Ausbildung * Überdurchschnittliche IT-Affinität und Kenntnisse * Präzise und strukturierte Arbeitsweise * Hohe Selbstorganisation und Eigenverantwortung,idealerweise einschl gige erfahrung im assistenzbereich einer bank abgeschlossene kaufm nnische ausbildung berdurchschnittliche affinit und kenntnisse pr zise und strukturierte arbeitsweise hohe selbstorganisation und eigenverantwortung
Datenqualitätsbeauftragte:r,"Als Bank, als Arbeitgeber, als Mitgestalter - Raiffeisen ist Mit.Einander … Abgeschlossene kaufmännische und/oder technische Ausbildung * Erste Berufserfahrung im Bereich Datenmanagement * Sehr gute MS Office-Kenntnisse * Solide Programmiererfahrung, idealerweise in TSQL",al bank al arbeitgeber al mitgestalter raiffeisen ist mit einander abgeschlossene kaufm nnische und oder technische ausbildung erste berufserfahrung im bereich datenmanagement sehr gute m office kenntnisse solide programmiererfahrung idealerweise tsql
Junior Firmenkundenbetreuung (m/w/d),"Vertiefung im Firmenkundengeschäft durch Unterstützung der Kundenbetreuer:innen bei der umfassenden Betreuung und Beratung von Firmenkund:innen … Abgeschlossene wirtschaftliche Ausbildung (Matura, Studium) und Erfahrung im Bankkundengeschäft (Privatkunden)",vertiefung im firmenkundengesch ft durch unterst tzung der kundenbetreuer innen bei der umfassenden betreuung und beratung von firmenkund innen abgeschlossene wirtschaftliche ausbildung matura studium und erfahrung im bankkundengesch ft privatkunden
Mitarbeiter Treasury Services (m/w/d)," Raiffeisen Bank O/TS … Abwicklung Treasurygeschäft (Geld- und Devisenhandel) - Abwicklung Derivate (Interest-Rate-Swaps, Caps, Floors, Swaptions, ...) Kontoabstimmung und Disposition der Nostrokonten - Betreuung von Treasuryabwicklungssystemen",raiffeisen bank t abwicklung treasurygesch ft geld und devisenhandel abwicklung derivate interest rate swap cap floor swaptions kontoabstimmung und disposition der nostrokonten betreuung von treasuryabwicklungssystemen
Wohnbau Experte:Expertin Finanzierung,"Als Bank, als Arbeitgeber, als Mitgestalter - Raiffeisen ist Mit.Einander … Effiziente und lösungsorientierte Arbeitsweise * Zielstrebigkeit und Ergebnisorientierung * Interesse an Weiterbildungen * Eigeninitiative und Engagement * Freude am Kundenkontakt",al bank al arbeitgeber al mitgestalter raiffeisen ist mit einander effiziente und l sungsorientierte arbeitsweise zielstrebigkeit und ergebnisorientierung interesse weiterbildungen eigeninitiative und engagement freude kundenkontakt
Schalter-/ Servicemitarbeiter:in,"Sie werden als Springer/in in mehreren verschiedenen Raiffeisenbanken eingesetzt. Dabei sind Sie die erste Ansprechperson der Kunden und wickeln dabei den gesamten Service- und Kassenbereich ab. Sie beraten Ihre Kunden in allen Finanzangelegenheiten, speziell in Sachen Finanzierung, Veranlagung … ",sie werden al springer mehreren verschiedenen raiffeisenbanken eingesetzt dabei sind sie die erste ansprechperson der kunden und wickeln dabei den gesamten service und kassenbereich ab sie beraten ihre kunden allen finanzangelegenheiten speziell sachen finanzierung veranlagung
AHS Maturant/-in für Duale Akademie,"Mit der Ausbildung zur/zum Bankkauffrau/-mann wirst du zum Bankprofi. Wir fördern dich in jeder Hinsicht und geben dir die Chance, sich beruflich und persönlich zu entwickeln. Von Anfang an wirst du in die Abläufe einer Bankfiliale integriert und bist Teil des Teams",mit der ausbildung zur zum bankkauffrau mann wirst du zum bankprofi wir f rdern dich jeder hinsicht und geben dir die chance sich beruflich und pers nlich zu entwickeln von anfang wirst du die abl ufe einer bankfiliale integriert und bist teil de team
Strategischer Kreditrisikomanager (m/w/d) #absolventen #zahlenaffin #modernerarbeitsplatz,Unser Auftraggeber zählt zu den renommiertesten Finanzdienstleistungs-Unternehmen mit Hauptsitz in Salzburg. Ab sofort wird zur Verstärkung des Teams ein strategischer Kreditrisikomanager (m/w/d) gesucht … Erfahrung im Kreditrisikomanagement/Kreditgeschäft/Bankbranche von Vorteil (aber keine … ,unser auftraggeber z hlt zu den renommiertesten finanzdienstleistungs unternehmen mit hauptsitz salzburg ab sofort wird zur verst rkung de team ein strategischer kreditrisikomanager w gesucht erfahrung im kreditrisikomanagement kreditgesch ft bankbranche von vorteil aber keine
Umwelttechniker:in (m/w/d),"Unser Ziel ist es, kompetent und effizient Förderungsprogramme abzuwickeln. WELCHE TÄTIGKEITEN WARTEN AUF SIE? Sie führen die technische Begutachtung von Förderungsprojekten durch. Sie setzten Ihre technische Expertise für die Analyse von Umwelteffekten der Projekte … Kommunalkredit Public Consulting GmbH",unser ziel ist e kompetent und effizient f rderungsprogramme abzuwickeln welche tigkeiten warten auf sie sie f hren die technische begutachtung von f rderungsprojekten durch sie setzten ihre technische expertise f r die analyse von umwelteffekten der projekte kommunalkredit public consulting gmbh
"Jurist:innen mit Erfahrung in Gläubigerschutzverbänden, Masseverwaltung, Inkassowesen"," … die Mitarbeitenden des Unternehmens in allen Fragen der Vertragsgestaltung, des Insolvenzrechts, Bankenrechts, Kreditsicherungsrechts und Gesellschaftsrechtes. Mitwirkung an Finanzierungslösungen für Kreditnehmer:innen sowie Strukturierung von neuen Finanzierungs- und Förderungsmodellen",die mitarbeitenden de unternehmens allen fragen der vertragsgestaltung de insolvenzrechts bankenrechts kreditsicherungsrechts und gesellschaftsrechtes mitwirkung finanzierungsl sungen f r kreditnehmer innen sowie strukturierung von neuen finanzierungs und f rderungsmodellen
