title,description,job_url
Application Manager IT (m/w/d) - JAVA-Kenntnisse / Banken- und Finanzbereich,"Betreuung und Weiterentwicklung von Softwarelösungen für den Banken- und Finanzbereich - Besprechung der neuen Funktionalitäten oder Auswertungen gemeinsam mit dem Produktmanagement und den Key-Usern - Zusammenfassung der Anforderungen, Entwicklung erster Lösungskonzepte und Festlegung der weiteren … ",https://www.metajob.at/dres/jc?p=000a57f512pp4f
Lehre zur/zum Bankkauffrau/Bankkaufmann (w/m/d) - RB Sankt Pölten,"Sankt Pölten, Anstellungsart: Vollzeit - DEINE AUFGABEN: MEHR BEWEGEN - Wie dein Arbeitsalltag aussieht? Abwechslung statt Einheitsbrei. Gemeinsam mit einem/einer erfahrenen Mentor:in - bist du erste/r Ansprechpartner/in für unsere Kunden",https://www.metajob.at/dres/jc?p=002n3bry6hl8vu
Duale Akademie – Bankkaufmann (m/w/d),Trainee-Programm quer durch unser Unternehmen – in Form einer Vollzeitanstellung mit attraktivem Einstiegsgehalt - Kontoführung und Abwicklung des Zahlungsverkehrs - Kredit- und Wertpapiergeschäft - Internationaler Zahlungsverkehr,https://www.metajob.athttps://jobs.karriere.nachrichten.at/stellenangebot/duale-akademie-bankkaufmann-m-w-d-CVXGYK
Senior Relationship Manager Bank (m/w/d),"Neben Ihrer profunden Markterfahrung im Bankenumfeld sowie Ihren Berührungspunkten aus den Bereichen Investment-/Beteiligungsmanagement/Equity bringen Sie eine … Übernahme einer Geschäftsführungsposition nach Onboardingphase, Linz",https://www.metajob.at/dres/jc?p=00786my9cl5id1
Privatkundenbetreuer:in für unsere Geschäftsstellen (all genders),"Dienstort: Mölltal - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Kundenbetreuung Retail, Filialvertrieb - Unternehmen: Kärntner Sparkasse AG - Die Kärntner Sparkasse gehört zu den führenden Geldinstituten in Kärnten. Wir verstehen uns als DIE kompetente, zuverlässige und verantwortungsvolle Partnerin für unsere … ",https://www.metajob.at/dres/jc?p=000a5vwbw3zw1a
"Gruppenleitung Bilanz- und Meldewesen - UGB & IFRS Bilanzierung, Steuern & Abgaben, aufsichts- und bankrechtliche Themen (m/w/d)",Linz - Kontakt - MBA - Tel.: +43 732 / 7802 - 32073 - Online Bewerbung - MY JOB: Wir suchen eine kommunikative Persönlichkeit mit Führungsverständnis und Weitblick für die Oberbank. Gemeinsam mit Ihrem Team sind Sie ein wichtiger Teil unserer Abteilung Rechnungswesen und Controlling,https://www.metajob.at/dres/jc?p=000a5vwbaf950l
Kommerzkundenbetreuer (m/w/d),"Wir wenden uns an Bankberater mit Erfahrung … Sie betreuen Unternehmen und Freiberufler in allen finanziellen Anliegen, speziell in der Immobilienfinanzierung * Sie haben Kontakt zu wichtigen Entscheidungsträgern * Sie übernehmen einen bestehenden Kundenstock und bauen diesen weiter aus - und erarbeiten … ",https://www.metajob.at/dres/jc?p=000a5vwbqnxs1n
Immobilienberater (m/w/d) für Wohnbaufinanzierungen-Bank,"Beratung von Privatkunden in allen Finanzierungsangelegenheiten, vorwiegend Wohnbaufinanzierungen * Betreuung sowie Erweiterung eines bestehenden Kundenstockes * Repräsentieren der Bank bei Kundenveranstaltungen und Pflege lokaler Netzwerke",https://www.metajob.at/dres/jc?p=000a5vwbaxzcvz
Kreditsachbearbeiter/in,In dieser Position erstellen und kontrollieren Sie verschiedene Kreditanträge und -verträge. Sie übernehmen die allgemeine Korrespondenz mit unseren Kunden und koordinieren Termine. Darüber hinaus sind Sie für die Verwaltung der Kundenakten zuständig und übernehmen administrative Aufgaben im Back Office,https://www.metajob.at/dres/jc?p=000a5vwbvf3mnu
Host / Hostess - The Bank Brasserie & Bar (m/w/d),Verantwortung übernehmen - Training & Coaching deines Teams - Upselling und Betreuung/Beratung unserer anspruchsvollen internationalen Gäste - Mitarbeit im Tages- und Abendgeschäft - Sicherstellung der hohen Qualitäts- und Hygienestandards,https://www.metajob.at/dres/jc?p=000a57f52x0tyo
"Privatkundenbetreuer/in (m,w,d)",Vermehren Sie private Vermögen und sichern so die Zukunft von Menschen ab - Gehen Sie auf die Anliegen und Bedürfnisse ihrer Kunden ein - Gewinnen Sie Neukunden und bauen Beziehungen zu Ihnen auf … Sie werden zum Top-Privatkundenbetreuer im Veranlagungsgeschäft entwickelt,https://www.metajob.at/dres/jc?p=002n3bry6t3krr
Kommerzkundenbetreuer:in (m/w/d),"Wie Ihr Arbeitsalltag aussieht? Abwechslung statt Einheitsbrei. Verantworten Sie eigenständig Ihr Kund:innen Portfolio, indem Sie zugeordnete Firmenkund:innen allumfassend beraten und betreuen - sowohl durch Intensivierung … Sie bringen mehrjährige Berufserfahrung im Bankgeschäft mit, speziell in der … ",https://www.metajob.at/dres/jc?p=009190chmljb59
Kommerzkundenbetreuer:in (w/m/d),"Als ganzheitliche Ansprechperson der Kund:innen in allen Bankfragen sowie als Schnittstelle zu internen Fach- und Serviceabteilungen haben Sie den … Wir bieten eine top Aus- und Weiterbildung, vom grundlegenden Banken-Know-how über digitales Lernen bis zu zertifizierten Abschlüssen",https://www.metajob.at/dres/jc?p=000a5vwbi2ibw6
Individualkundenbetreuer/in (m/w/d),Umfassende Beratung und Betreuung von Individual- und Betreuungskunden * Aktiver Verkauf der Produkt- und Dienstleistungspalette der VKB-Bank mit dem Schwerpunkt Wertpapiere und Versicherungen auf Basis einer systematischen … ,https://www.metajob.at/dres/jc?p=000a5vwbz0nhl5
Privatkundenbetreuer:in (w/m/d) - RB Amstetten,"Amstetten, Anstellungsart: Vollzeit - DEINE AUFGABEN: MEHR BEWEGEN - Wie Dein Arbeitsalltag aussieht? Flexibel statt fremdbestimmt. Du betreust einen fixen Kundenstock und hilfst deinen Kund:innen ihre Wünsche und Bedürfnisse mit allen unseren Produkten möglich zu machen oder abzusichern",https://www.metajob.at/dres/jc?p=002n3bryg2bz58
Privatkundenberater:in mit Schaltertätigkeit für die Raiffeisenbank Hallein-Oberalm,"Zur Verstärkung unseres Teams in der Raiffeisenbank Hallein-Oberalm eGen suchen wir eine:n engagierte:n und verlässliche … Sie unterstützen unsere Kunden in allen Angelegenheiten des Zahlungsverkehrs. Dazu zählen die Pflege der Kundendaten, die Betreuung der SB-Geräte, die Bearbeitung und Bestellung von … ",https://www.metajob.at/dres/jc?p=00ci85mhfb5oq9
Bankbetreuer*in (w/m/d),Werden auch Sie Teil des bank99 Teams … Abgeschlossene kaufmännische Ausbildung (z.B. HAK) von Vorteil - Einschlägige Berufserfahrung im Verkauf - Umfassende Kenntnisse von Bankprodukten von Vorteil - Ausgezeichnete Ms-Office Kenntnisse,"https://www.metajob.athttps://www.wienerjobs.at/jobs/bankbetreuer-in-w-m-d,59352?utm_source=metajob&utm_medium=cpc&utm_campaign=metajob"
Privatkundenbetreuer:in (w/m/d),"Bruck an der Leitha, Anstellungsart: Vollzeit - IHRE AUFGABEN: MEHR BEWEGEN - Wie Ihr Arbeitsalltag aussieht? Flexibel statt fremdbestimmt … Sie haben eine kaufmännische Ausbildung auf Maturaniveau oder sogar eine Bankausbildung absolviert",https://www.metajob.at/dres/jc?p=000a5vwbszpyaa
Privatkundenbetreuer (m/w/d),Aktive und umfassende Betreuung unserer PrivatkundInnen und Kleinunternehmen * Kundenbedarfsanalyse und Erstellung von individuellen Lösungskonzepten * Erkennen und Nutzen von Cross Selling - Potenzialen … Kaufmännische (Bank-)Ausbildung sowie analytisches Verständnis,https://www.metajob.at/dres/jc?p=000a5vwbnww6z2
Privatkundenbetreuer:in,"Wir begegnen Menschen mit viel Respekt, Empathie und Verständnis für ihre unterschiedlichen Lebensgeschichten. Das gilt für unsere Kund:innen genauso, wie für unsere Mitarbeiter:innen. Modernstes Banking in angenehmer und respektvoller Arbeitsatmosphäre zeichnet unser erfolgreiches Unternehmen aus",https://www.metajob.at/dres/jc?p=000a5vwbibra84
Privatkundenbetreuer:in,"Wir begegnen Menschen mit viel Respekt, Empathie und Verständnis für ihre unterschiedlichen Lebensgeschichten. Das gilt für unsere Kund:innen genauso, wie für unsere Mitarbeiter:innen. Modernstes Banking in angenehmer und respektvoller Arbeitsatmosphäre zeichnet unser erfolgreiches Unternehmen aus",https://www.metajob.at/dres/jc?p=000a5vwb56319p
Privatkundenbetreuer:in,"Dienstort: Schladming - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Kundenbetreuung Retail, Filialvertrieb - Unternehmen: Steiermärkische Sparkasse - Als Mitarbeiter:in der Steiermärkische Sparkasse-Gruppe werden Sie Teil unseres international tätigen Finanzinstituts mit rund 8.000 Mitarbeiter:innen an knapp … ",https://www.metajob.at/dres/jc?p=000a5vwbwykm9j
Privatkundenbetreuer:in,"Wir begegnen Menschen mit viel Respekt, Empathie und Verständnis für ihre unterschiedlichen Lebensgeschichten. Das gilt für unsere Kund:innen genauso, wie für unsere Mitarbeiter:innen. Modernstes Banking in angenehmer und respektvoller Arbeitsatmosphäre zeichnet unser erfolgreiches Unternehmen aus",https://www.metajob.at/dres/jc?p=000a5vwb62v6to
Chief Information Security Officer (w/m/d) - Porsche Bank,"Verantwortung aller Belange der Informationssicherheit gegenüber Dritten - Betrieb und Weiterentwicklung des ISMS der Porsche Bank - Überprüfung und Überwachung der Einhaltung der Informationssicherheitsprozesse und -richtlinien in den Fachbereichen, im Betrieb und von Dienstleistern",https://www.metajob.at/dres/jc?p=000a57f5kfnu3l
"Externer"" Innenrevisor der NÖ-Raiffeisenbanken (m/w/d)","Wie Ihr Arbeitsalltag aussieht? Abwechslung statt Einheitsbrei … Funktions- und Einzelfallprüfungen in allen Geschäftsbereichen von niederösterreichischen Raiffeisenbanken, die ihre Innenrevision zur RLB NÖ-Wien ausgelagert … ",https://www.metajob.at/dres/jc?p=009190chdlvt7v
Kreditsachbearbeiter:in Marktfolge Aktiv (m/w/d),Wie Ihr Arbeitsalltag aussieht? Mit Sicherheit spannend. Sie erstellen Kreditunterlagen für unsere Kunden und Kundinnen und kümmern sich um die Eintragung der Sicherheiten … Wir bieten eine top Bankenausbildung vom Grundkurs bis zur Fachvertiefung,https://www.metajob.at/dres/jc?p=009190chqyexfa
Kreditsachbearbeiter (80 - 100%),Als stark in der Region verankerte Genossenschaftsbank unterstützen wir Unternehmen und unternehmerisch denkende Private in der Erreichung ihrer eigenen Ziele … Neu- und Quereinsteiger Willkommen - Rankweil - Gestalten Sie die Zukunft -mit Ihren Kompetenzen,https://www.metajob.at/dres/jc?p=00cka4kn8cgyss
Private Banker (m/w)Capital Bank - GRAWE Gruppe AGGrazVollzeit,Akquisition von Neukunden und Aufbau langfristiger Geschäftsbeziehungen - Wecken und Erkennen der Kundenbedürfnisse und Erarbeitung individueller Lösungen - Umfassende Beratung und Betreuung gehobener Privat- und Firmenkunden mit Schwerpunkt Veranlagung … Netzwerkpflege und Repräsentation der Bank nach außen,https://www.metajob.at/dres/jc?p=00c8952xlq68ok
"Kundenberater*in für Ärzte, Freiberufler & Private Banking (m/w/d)",Schwerpunkt Finanzierung - Als Bank des Landes Oberösterreich sind wir seit mehr als 125 Jahren ein zuverlässiger und sicherer Partner für unsere Kunden und Mitarbeiter … attraktiven Arbeitsumfeld bei der Nummer 1 der Top Arbeitgeber in Bereich Bank- und Finanzdienstleistung österreichweit einzubringen,https://www.metajob.at/dres/jc?p=000a5vwbexc22z
Private Banker (m/w/d),"Sie betreuen und beraten gehobene Privatkunden in der Vermögensanlage * Sie übernehmen Bestandskunden & sind erster Ansprechpartner für Ihre Kunden * Sie erstellen bedürfnisorientierte Produktportfolios, bei Bedarf in Kooperation mit internen Experten … Sie haben eine fundierte Bankausbildung absolviert",https://www.metajob.at/dres/jc?p=000a5vwbegoxan
Privatkundenbetreuer:in für unsere Geschäftsstellen (all genders),"Dienstort: Althofen/Gurktal - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Kundenbetreuung Retail - Unternehmen: Kärntner Sparkasse AG - Die Kärntner Sparkasse gehört zu den führenden Geldinstituten in Kärnten. Wir verstehen uns als DIE kompetente, zuverlässige und verantwortungsvolle Partnerin für unsere Kund:innen",https://www.metajob.at/dres/jc?p=000a5vwbx9eqql
Junior Private Banker:in,eigenverantwortliche und strukturierte Kundengewinnung mit Fokus auf Vermögenskunden * Aufbau einer dauerhaften und vertrauensvollen Kundenbeziehung über alle zur Verfügung stehenden Kanäle … Weiterleitung von Cross-Selling Möglichkeiten an das gesamte Vertriebsteam der Sparkasse OÖ,https://www.metajob.at/dres/jc?p=000a5vwb7fjaxq
Privatkundenbetreuer:in,Sie betreuen Ihren eigenen Kundenstock in allen finanziellen Angelegenheiten * Sie sind ein Netzwerker und pflegen Kundenbeziehungen zu bestehenden und neuen Kund:innen … Sie vertreten die Sparkasse und ihr Leitbild nach außen,https://www.metajob.at/dres/jc?p=000a5vwbouhi0z
Privatkundenbetreuer (m/w/d),"Aktive, effiziente und fachlich kompetente Beratung/Betreuung von Kunden * Eigenverantwortliches, professionelles und selbständiges Arbeiten im Rahmen der Kompetenzen und Aufgabenbereiche … Mehrjährige Erfahrung im Bankensektor und in der Betreuung von Privatkunden",https://www.metajob.at/dres/jc?p=000a5vwbbou0bw
Zahlungsverkehrsabwicklung & Clearing Mitarbeiter (m/w/d) - Fokus Electronic Banking,"Starte Deine Karriere bei der VB Services als … Wien - Gestalte Deine Zukunft - mit Deinen Kompetenzen * Abwicklung von Support Anfragen im Themenbereich Electronic Banking und Karten, Schwerpunkt Firmenkunden, Freiberufler und Kollegen im Vertrieb",https://www.metajob.at/dres/jc?p=000a5vwbvnt8hq
Bank-Kassierer*in,Für einen Geldwechselanbieter mit Standort am Flughafen Schwechat suchen wir derzeit Mitarbeiter*innen. Folgende Aufgaben werden Sie übernehmen: An- und Verkauf von Fremdwährungen … Verkauf bankspezifischer Produkte z.B. Buy-Back-Garantie,https://www.metajob.at/dres/jc?p=005x1gzcyk4q5e
Privatkundenbetreuer:in für Top- und Premiumkunden,"Dienstort: Gesamtes Filialnetz - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Kundenbetreuung Retail, Filialvertrieb - Unternehmen: Sparkasse Neunkirchen - Wir sind eine Bank, die an sich glaubt und suchen Mitarbeiter … an sich glauben.Als Mitarbeiter:in der Sparkasse Neunkirchen werden Sie Teil unseres regionalen … ",https://www.metajob.at/dres/jc?p=000a5vwbu935r5
Privatkundenbetreuer:in für unsere Geschäftsstellen (all genders),"Dienstort: Villach - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Kundenbetreuung Retail, Filialvertrieb - Unternehmen: Kärntner Sparkasse AG - Die Kärntner Sparkasse gehört zu den führenden Geldinstituten in Kärnten. Wir verstehen uns als DIE kompetente, zuverlässige und verantwortungsvolle Partnerin für unsere … ",https://www.metajob.at/dres/jc?p=000a5vwb5tw6mb
Spezialist (w/m/d) für Bankaufsichtsrecht,"Beurteilung von bankaufsichtsrechtlichen Problemstellungen aus fachlicher Sicht, Stellungnahmen und Gutachten * Qualitätssicherung der Prüfungshandlungen der Bankprüfungsteams zum Aufsichtsrecht (Anlage zum Prüfungsbericht"") * Verantwortung bzw. Mitarbeit für die aufsichtsrechtliche Seite von … ",https://www.metajob.at/dres/jc?p=000a5vwbikf45b
Servicekundenbetreuer/in / Vertriebsassistent/in (m/w/d),"Unterstützungsaufgabe für das gesamte Team (Terminvereinbarung und Terminevidenz, Kundenempfang und Bewirtung, Korrespondenz, allgemeine Kundenanfragen … Das sichere Arbeitsumfeld eines renommierten Bankhauses verbunden mit der Energie einer unternehmerischen Vorwärtsstrategie",https://www.metajob.at/dres/jc?p=000a5vwbhst42d
Privatkundenbetreuer mit Schwerpunkt Veranlagungen (m/w/d),"Praxis in der Kundenberatung, sowie in der Beratung und im Verkauf von Finanzprodukten * Berufserfahrung und Produktwissen im Wertpapierbereich * Engagement in der Kundenberatung und Austausch im Team … Sparkasse Feldkirchen/Kärnten",https://www.metajob.at/dres/jc?p=000a5vwbmkqpr8
Private Banking Kundenbetreuer (m/w/d),"Umfassende und qualifizierte Betreuung vermögender Privatkunden in allen finanziellen Angelegenheiten * Ausbau von bestehenden Kundenbeziehungen und Neukundenakquisition … Abgeschlossene Bankausbildung, Zertifizierung zum Diplom",https://www.metajob.at/dres/jc?p=000a5vwbrxlsj4
Gehobener Privatkundenbetreuer (m/w/d),"Du betreust die dir zugeordneten Privatkunden umfassend, analysierst deren Bedürfnisse und entwickelst maßgeschneiderte Lösungen … Bringst du all diese Skills und Kompetenzen bereits mit, bieten wir dir für die Position als Privatkundenbetreuer ein Jahresbruttogehalt von rund 40.000 EUR",https://www.metajob.at/dres/jc?p=000a5vwbt02mpa
Privatkundenbetreuer:in,"Sie beraten Ihre Kund:innen in allen Finanzangelegenheiten, speziell in Sachen Finanzierung, Veranlagung, Zahlungsverkehr und Vorsorge. Durch Ihr Kommunikationstalent gelingt es Ihnen, nachhaltige und erfolgreiche Kundenbeziehungen aufzubauen und zu pflegen … Abgeschlossene Bankausbildung und Erfahrung … ",https://www.metajob.at/dres/jc?p=000a5vwb2xybbd
Privatkundenbetreuer: in,qualitative Betreuung und Servicierung eines Kundenstocks in allen finanziellen Angelegenheiten * Aufbau langfristiger Kundenbeziehungen zu bestehenden und neuen Kund*innen * Erkennen der Kundenbedürfnisse und Erarbeitung entsprechender Lösungen … Vertreten der Sparkasse und ihre Werte nach außen,https://www.metajob.at/dres/jc?p=000a5vwbokbnie
"Bankmitarbeiter:in (Schulabgänger:innen, Quer- und Wiedereinsteiger:innen)","Trau dich, mit uns deinen eigenen Weg zu gehen … Raiffeisenbank Tannheimertal eGen , 6675 Tannheim #### Dein Profil: * Gutes Auftreten und Freude am Umgang mit Menschen - es fällt dir leicht auf unsere Kund:innen zuzugehen sowie Vertrauen aufzubauen",https://www.metajob.at/dres/jc?p=000a5vwb1mtyiq
Senior Relationship Manager Private Banking w / m / d,"Werden Sie Teil unseres Teams und schreiben Sie gemeinsam mit uns die Erfolgsgeschichte der LLB Österreich AG weiter … 38,5h Wien w / m / d - Ihre Rolle: * Umfassende und qualifizierte Betreuung vermögender Privatkunden in allen finanziellen Angelegenheiten",https://www.metajob.at/dres/jc?p=000a5vwbg9rojx
