title,description,cleaned_text
Senior Solution Architect (m/w/d),"Du triffst Entscheidungen zu architektur- und technologiebezogenen Themen für die Produkte - Du entwirfst zuverlässige, skalierbare und reaktionsschnelle Hochlastlösungen für Cloud und On-Premise … Abgeschlossene technische Ausbildung mit Schwerpunkt IT sowie mehrjähriger Erfahrung als Softwarearchitekt … ",du triffst entscheidungen zu architektur und technologiebezogenen themen f r die produkte du entwirfst zuverl ssige skalierbare und reaktionsschnelle hochlastl sungen f r cloud und premise abgeschlossene technische ausbildung mit schwerpunkt sowie mehrj hriger erfahrung al softwarearchitekt
Software Entwickler C# / .NET (m/w),"Ausbildung, Fachhochschul-, Uni-Abschluss im Fachgebiet Informatik - Mehrjährige Berufserfahrungen als Softwareentwickler im C# / .NET Umfeld - Gute MS SQL Datenbankkenntnisse sowie von Vorteil Elastic Serach, GIT und Couchbase",ausbildung fachhochschul uni abschluss im fachgebiet informatik mehrj hrige berufserfahrungen al softwareentwickler im c net umfeld gute m sql datenbankkenntnisse sowie von vorteil elastic serach git und couchbase
C# Softwareentwickler (m/w/d),"Abgeschlossene IT-Ausbildung … Betreuung, Support und Weiterentwicklung von Anwendungen und Schnittstellen * Aufbereitung und Beteiligung an Software-Architekturdesign und Technologieentscheidungen * Anforderungsanalyse und -spezifikation, technische Konzeption und Umsetzung neuer Lösungen und Features",abgeschlossene ausbildung betreuung support und weiterentwicklung von anwendungen und schnittstellen aufbereitung und beteiligung software architekturdesign und technologieentscheidungen anforderungsanalyse und spezifikation technische konzeption und umsetzung neuer l sungen und feature
Software Developer C#/.NET (m/w/x),"90% Remote & 100% Innovation: werde Teil der Zukunft digitaler Kommunikation - Graz / Klagenfurt / Wien ODER Remote … Abgeschlossene IT-Ausbildung (Uni/FH, HTL) und/oder einschlägige Praxiserfahrung im Software Development (Front-/Backend)",remote innovation werde teil der zukunft digitaler kommunikation graz klagenfurt wien oder remote abgeschlossene ausbildung uni fh htl und oder einschl gige praxiserfahrung im software development front backend
Senior Enterprise Architect (m/w/d),Etablierung von Standards und Richtlinien für die Mikro- und Makro-Architektur - Erstellung von neuen Standards als Teil des Architekturboards … Steuerung der IT-Architektur und Vorbereitung strategischer Entscheidungen für das C-Level-Management,etablierung von standard und richtlinien f r die mikro und makro architektur erstellung von neuen standard al teil de architekturboards steuerung der architektur und vorbereitung strategischer entscheidungen f r da c level management
Front End Developer React,Konzeption und Entwicklung von Web Applikationen mit modernen Web Technologien und React Frameworks wie Next.js und Gatsby. Umsetzung von Designvorlagen für Desktop und mobile Geräte anhand von Layout-Entwürfen und MockUps,konzeption und entwicklung von web applikationen mit modernen web technologien und react framework wie next j und gatsby umsetzung von designvorlagen f r desktop und mobile ger te anhand von layout entw rfen und mockups
IT-Techniker (m/w/d) Schwerpunkt IT Infrastruktur,"Du kümmerst Dich eigenverantwortlich um die Themen Arbeitsplatzausstattung, Netzwerk, Drucker und Office Anwendungen (1st/2nd Level). * Deine hohe Serviceorientierung bringst Du bei der Lösung unterschiedlicher IT-Problemstellungen in unseren Teams ein",du k mmerst dich eigenverantwortlich um die themen arbeitsplatzausstattung netzwerk drucker und office anwendungen st nd level deine hohe serviceorientierung bringst du bei der l sung unterschiedlicher problemstellungen unseren team ein
Teamleitung IT-Infrastruktur (w/m/d),Koordination und Führung des IT-Infrastrukturteams - Leitung und Umsetzung von spannenden IT-Projekten wie z.B. Ausbau der Log-Analyse - Sicherstellung des reibungslosen Betriebs der beiden Rechenzentren und der Anwendungsserver,koordination und f hrung de infrastrukturteams leitung und umsetzung von spannenden projekten wie z b ausbau der log analyse sicherstellung de reibungslosen betriebs der beiden rechenzentren und der anwendungsserver
IT-Systembetreuer (m/w),"Selbstständige Realisierung und Betreuung von IT-Projekten (Microsoft Produktpalette, Maschinenanbindung) * Laufende Weiterentwicklung und Automatisierung von Businessprozessen * Betreuung und Weiterentwicklung von Client-Serversystemen",selbstst ndige realisierung und betreuung von projekten microsoft produktpalette maschinenanbindung laufende weiterentwicklung und automatisierung von businessprozessen betreuung und weiterentwicklung von client serversystemen
Front End Developer React,Konzeption und Entwicklung von Web Applikationen mit modernen Web Technologien und React Frameworks wie Next.js und Gatsby. Umsetzung von Designvorlagen für Desktop und mobile Geräte anhand von Layout-Entwürfen und MockUps,konzeption und entwicklung von web applikationen mit modernen web technologien und react framework wie next j und gatsby umsetzung von designvorlagen f r desktop und mobile ger te anhand von layout entw rfen und mockups
Java Backend Developer (m/w/d),"Als Systemhaus der Raiffeisen Landesbank OÖ IT Gruppe entwickeln und warten wir maßgeschneiderte IT-Komplett-Lösungen für spezielle Branchen. Daneben unterstützen wir viele Kunden bei der Entwicklung sowie der Wartung von Software- und Business-Intelligence-Lösungen, indem wir Gesamt- bzw … ",al systemhaus der raiffeisen landesbank gruppe entwickeln und warten wir geschneiderte komplett l sungen f r spezielle branchen daneben unterst tzen wir viele kunden bei der entwicklung sowie der wartung von software und business intelligence l sungen indem wir gesamt bzw
Back End Java Developer,"Als Mitglied unseres Java Teams entwickelst du modernste Webapplikationen für unsere Kunden aus dem Energie- und Industriebereich und arbeitest in folgenden … Entwicklung von Web-Anwendungen auf Basis von Java Technologien (Java SE, Spring, Hibernate)",al mitglied unseres java team entwickelst du modernste webapplikationen f r unsere kunden au dem energie und industriebereich und arbeitest folgenden entwicklung von web anwendungen auf basis von java technologien java se spring hibernate
Junior IT Enterprise Architect*,"Bewerben - *Als global Player mit österreichischen Wurzeln leben wir Vielfalt … konzipieren und implementieren wir mit Begeisterung maßgeschneiderte Software-Lösungen und sind ein Full Service Dienstleister für Mobile, Web und IT-Consulting",bewerben al global player mit sterreichischen wurzeln leben wir vielfalt konzipieren und implementieren wir mit begeisterung geschneiderte software l sungen und sind ein full service dienstleister f r mobile web und consulting
Junior Software Developer .NET C#,"Entwicklung von Softwarelösungen für den Bereich der Hochautomatisierung auf Basis neuester Microsoft - NET Technologien. Tätigkeiten im gesamten Projektverlauf, u.a. in der Analyse-, Spezifikations- Entwicklungs- und Test-Phase … C#",entwicklung von softwarel sungen f r den bereich der hochautomatisierung auf basis neuester microsoft net technologien tigkeiten im gesamten projektverlauf u der analyse spezifikations entwicklungs und test phase c
IT Devops und Data Engineer (m/w/d),"Derzeit suchen wir einen Mitarbeiter (m/w/d) als … Firmenzentrale Hörsching - Ref.-Nr. 5226 - Eintrittsdatum - ab sofort - Einsatzort - Hörsching - Beschäftigungsausmass - in Vollzeit … Weiterentwicklung und Umsetzung von IT-Standards (Cloud Architektur, TISAX, ISO 27001)",derzeit suchen wir einen mitarbeiter w al firmenzentrale h rsching ref nr eintrittsdatum ab sofort einsatzort h rsching besch ftigungsausmass vollzeit weiterentwicklung und umsetzung von standard cloud architektur tisax iso
Senior Software Developer C#,Du wirst Teil eines bestehenden SCRUM Teams und entwickelst Anwendungen in C#. Von der Datenmodellierung und der Umsetzung bis hin zum Teamtest bist Du in alle Entwicklungsschritte aktiv eingebunden. Du gibst Dein Wissen an Junior Software Entwickler weiter und führst Code und Design Reviews durch,du wirst teil eines bestehenden scrum team und entwickelst anwendungen c von der datenmodellierung und der umsetzung bi hin zum teamtest bist du alle entwicklungsschritte aktiv eingebunden du gibst dein wissen junior software entwickler weiter und f hrst code und design review durch
IT-Governance und Informationssicherheit,"Zur Verstärkung des Teams wird diese spannende wie abwechslungsreiche Position am Standort im Vorarlberger Unterland oder in Wien geschaffen. IT-Prozesse, Lieferantenmanagement und Informationssicherheit entlang der gesamten Wertschöpfungskette definieren, implementieren und überwachen",zur verst rkung de team wird diese spannende wie abwechslungsreiche position standort im vorarlberger unterland oder wien geschaffen prozesse lieferantenmanagement und informationssicherheit entlang der gesamten wertsch pfungskette definieren implementieren und berwachen
Java Developer (m/w/d),"Your Skills - Solid software development knowledge, acquired through a Degree in Computer Science, Engineering or a related subject through a Software Engineering Bootcamp or … Experience with Java or a similar language like C#, preferably with web framework experience",skill solid software development knowledge acquired degree computer science engineering related subject software engineering bootcamp experience java similar language like c preferably web framework experience
Business Continuity Manager:in (m/w/d),"Das Team ""Governance, Risk und Compliance"" ist Bestandteil der IT Security im Bereich der IT. Die Kernaufgabe ist der Betrieb und die Weiterentwicklung eines ISMS nach ISO 27001 sowie das damit einhergehende Business Continuity Management",da team governance risk und compliance ist bestandteil der security im bereich der die kernaufgabe ist der betrieb und die weiterentwicklung eines ism nach iso sowie da damit einhergehende business continuity management
Security Operation Center Architect (w/m/d),"Security Operation Center (SOC) für unsere nationalen und internationalen Kunden - cyber security ict it-architektur it-security network * Du erarbeitest eigenverantwortlich, basierend auf dem Security Operation Center Servicekatalog, technische Ende-zu-Ende",security operation center soc f r unsere nationalen und internationalen kunden cyber security ict architektur security network du erarbeitest eigenverantwortlich basierend auf dem security operation center servicekatalog technische ende zu ende
Java Software Developer,"Du entwickelst, analysierst und designst Java und C# Softwareapplikationen für eine innovative und komplexe Systemlösung - Du optimierst und entwickelst bestehende Applikationen weiter und integrierst sie in Fremd- und Subsysteme",du entwickelst analysierst und designst java und c softwareapplikationen f r eine innovative und komplexe systeml sung du optimierst und entwickelst bestehende applikationen weiter und integrierst sie fremd und subsysteme
Java Software Developer (m/f/d),"Degree with focus on IT and software development * At least three years of professional experience * Experience in API design * Solid experience with the Spring Framework * Knowledge with message queues * Experience with Docker, Kubernetes",degree focus software development least three year professional experience experience api design solid experience spring framework knowledge message queue experience docker kubernetes
System Engineer IT Security & Operation Center (m/w/d),"Beschreibung des Aufgabenbereiches: * Aufbau, Überwachung und Weiterentwicklung der Security & Operation Centers-Prozesse (SOC), Systemwerkzeuge und Use Cases * Betreuung und Weiterentwicklung des SIEM Systems & Monitoring im Bereich Operations & Cybersecurity (IT, IT/OT)",beschreibung de aufgabenbereiches aufbau berwachung und weiterentwicklung der security operation center prozesse soc systemwerkzeuge und use case betreuung und weiterentwicklung de siem system monitoring im bereich operation cybersecurity ot
